"CustID","Churn (0/1)","E[X[L]|L=1]"
3584,0,0.0550410613197545
3587,0,0.0245501491532678
3601,0,0.0245501491532678
3612,0,0.0245501491532678
3614,0,0.209118055259567
3629,0,0.0245501491532678
3647,0,0.0383063488375033
3656,0,0.197728060813698
3660,0,0.0947921466239821
3669,0,0.0874090957185832
3674,0,0.0245501491532678
3690,0,0.0245501491532678
3704,0,0.0245501491532678
3726,0,0.0245501491532678
3743,0,0.0247924381122797
3755,0,0.0245900950765198
3774,0,0.136112314246335
3775,0,0.0245900950765198
3794,0,0.0245900950765198
3805,0,0.0355456129588931
3809,0,0.0245900950765198
3819,0,0.0533184194383396
3820,0,0.0388807266818611
3824,0,0.0245900950765198
3838,0,0.0245900950765198
3853,0,0.0245900950765198
3874,0,0.025470530200327
3876,0,0.0245900950765198
3891,0,0.0245900950765198
3902,0,0.0452667444974948
3911,0,0.0533810801447775
3912,0,0.0245900950765198
3926,0,0.0245900950765198
3944,0,0.0245900950765198
3955,0,0.0245900950765198
3965,0,0.0574699544367617
3970,0,0.11753224495369
3975,0,0.0245900950765198
3993,1,0.171373540075997
3997,0,0.0246302138396554
4005,0,0.0916435610627145
4019,0,0.064569360247274
4037,0,0.0246302138396554
4053,0,0.0246302138396554
4066,1,0.399136291865131
4070,0,0.0246302138396554
4087,0,0.0246302138396554
4090,0,0.163255590680563
4096,0,0.0384753321890389
4101,0,0.0356464294695148
4105,0,0.0246302138396554
4113,0,0.0562403322997837
4124,0,0.0246705064788083
4141,0,0.0246302138396554
4160,0,0.0246302138396554
4165,1,1.03927197477539
4167,0,0.0266817887798592
4179,0,0.0246302138396554
4198,0,0.0246302138396554
4203,1,0.236526941774056
4214,0,0.0246302138396554
4231,0,0.0246302138396554
4253,0,0.0246705064788083
4269,0,0.0247109740366666
4285,0,0.0246705064788083
4287,0,0.0360150405091429
4288,0,0.0648448896366701
4309,0,0.0467136587989019
4316,0,0.0715202149365402
4322,0,0.0400826347452202
4330,0,0.0246705064788083
4349,0,0.0246705064788083
4365,0,0.0247516175625156
4374,0,0.0536276451076877
4379,0,0.0246705064788083
4383,1,0.470124722013293
4392,0,0.0840745097366172
4407,0,0.0246705064788083
4408,0,0.0547091360417491
4424,0,0.133501588966148
4427,0,0.0246705064788083
4446,0,0.0246705064788083
4461,1,0.201828979638886
4465,0,0.0246705064788083
4474,0,0.12297133194338
4486,0,0.0246705064788083
4504,0,0.0431262693232186
4513,0,0.0249575119037378
4525,0,0.0247109740366666
4544,0,0.059756369668329
4564,0,0.0451907873990803
4581,0,0.0247109740366666
4589,0,0.0913373227406802
4593,0,0.0539192239421674
4601,0,0.229866597834911
4616,0,0.0247109740366666
4630,0,0.0247109740366666
4635,0,0.12457449640422
4644,0,0.0433112135488968
4649,1,0.306579099813796
4653,0,0.0247109740366666
4669,0,0.0247109740366666
4687,0,0.0408812670788563
4701,0,0.0247109740366666
4717,0,0.0247109740366666
4718,0,0.111721505729572
4732,0,0.0247109740366666
4749,0,0.0247109740366666
4762,0,0.0409681031556255
4768,0,0.0247109740366666
4791,0,0.0247109740366666
4794,0,0.0361238954095419
4797,0,0.0542565366369061
4805,1,0.492240571068582
4807,0,0.0247109740366666
4819,1,0.148337260255072
4822,0,0.0247109740366666
4836,1,0.346350116316141
4842,0,0.0247516175625156
4854,0,0.0461639993420963
4868,0,0.0247516175625156
4870,0,0.0403533085339676
4873,0,0.0603628272356989
4875,0,0.0364126431384436
4880,0,0.0576533992941414
4890,0,0.0364539795533917
4892,0,0.0247516175625156
4894,1,0.445560331341108
4907,0,0.0921128537140308
4911,0,0.0247516175625156
4930,0,0.0247516175625156
4947,0,0.0247516175625156
4951,1,0.519525174474212
4963,0,0.0247516175625156
4965,0,0.0257827007634986
4972,0,0.0398537499704148
4979,0,0.0681669447942752
4982,0,0.0978394323076702
4987,0,0.0247516175625156
5000,0,0.170254251509049
5006,0,0.0375867972577741
5008,0,0.0403970981013507
5010,0,0.152972444808639
5022,0,0.0249992336473117
5031,0,0.0809422979858181
5038,0,0.068625374607097
5047,0,0.0262936659991111
5048,0,0.0247516175625156
5066,0,0.0247516175625156
5067,0,0.12869799934081
5072,0,0.143335533772581
5089,0,0.0247516175625156
5105,0,0.0247516175625156
5108,0,0.208717520514471
5130,0,0.0620852818339859
5135,1,0.149837249386872
5137,0,0.10039452454664
5151,0,0.0247924381122797
5156,0,0.0399386233828139
5176,0,0.0247924381122797
5192,0,0.267998057531025
5194,0,0.0247924381122797
5206,0,0.118974989742864
5215,0,0.0247924381122797
5221,0,0.237151404557122
5238,0,0.0247924381122797
5240,0,0.113041444278664
5242,0,0.0253397072315521
5259,0,0.0413856346289951
5265,1,0.258791205943453
5281,0,0.0642178658661354
5285,0,0.114580353453431
5297,0,0.0247924381122797
5302,0,0.0720342452646241
5309,0,0.0462454508353007
5312,0,0.0248334367485648
5316,0,0.0247924381122797
5330,0,0.0247924381122797
5336,1,0.526816528815357
5350,0,0.0846638313055827
5353,0,0.0247924381122797
5369,0,0.0247924381122797
5390,0,0.0247924381122797
5405,0,0.11760440485955
5413,0,0.0606690068557238
5418,0,0.0248334367485648
5420,1,0.650331029272341
5433,0,0.0248334367485648
5439,0,0.042687149928372
5444,1,0.573602283486269
5451,0,0.0248334367485648
5461,0,0.0405222059640879
5467,0,0.0248334367485648
5481,0,0.0248746145407018
5502,0,0.0248334367485648
5519,0,0.13830166173102
5525,1,0.172810869492944
5533,0,0.0248334367485648
5554,0,0.0887751302256356
5558,0,0.0248334367485648
5575,1,0.709480121170209
5579,0,0.0248334367485648
5595,0,0.0578102225642694
5597,0,0.0248334367485648
5615,0,0.0248334367485648
5631,0,0.1460579458767
5633,0,0.0248334367485648
5645,0,0.113998040267143
5646,0,0.0248746145407018
5651,0,0.0924567061015873
5664,0,0.0248746145407018
5674,0,0.0434894301861325
5677,1,0.136144394011512
5683,0,0.0248746145407018
5694,0,0.0248746145407018
5717,0,0.0248746145407018
5719,0,0.0494995641393461
5722,0,0.106230255042455
5746,0,0.0248746145407018
5749,1,0.380504308542162
5770,0,0.0248746145407018
5779,0,0.0544418932917748
5788,0,0.0248746145407018
5802,0,0.0248746145407018
5817,0,0.0248746145407018
5832,0,0.0248746145407018
5837,0,0.0255587237300803
5839,0,0.0362858028985564
5844,0,0.0632116544943717
5847,1,0.968710437655566
5851,0,0.0248746145407018
5852,0,0.041492444391042
5855,0,0.0895304440749903
5870,0,0.216376073010872
5873,0,0.0248746145407018
5875,0,0.0574469430757527
5889,0,0.0248746145407018
5903,0,0.0248746145407018
5922,0,0.0249159725647895
5936,0,0.0409032292151095
5939,0,0.16310040830893
5940,0,0.0249575119037378
5947,0,0.058877079182787
5957,0,0.0249159725647895
5972,0,0.0747479176943685
5990,0,0.0249159725647895
6002,0,0.0249159725647895
6011,1,0.239124105842388
6025,0,0.0872055529776015
6044,0,0.0249159725647895
6054,0,0.154322792732788
6062,0,0.0249159725647895
6072,0,0.200024771630412
6075,0,0.025125504307192
6084,0,0.133415032599291
6087,0,0.0368599877702448
6094,0,0.0427170179979864
6102,0,0.0249159725647895
6103,0,0.0411206273313804
6119,0,0.0249159725647895
6131,0,0.0368310692213998
6142,0,0.0249159725647895
6162,0,0.0249159725647895
6178,0,0.049831945129579
6196,0,0.0249159725647895
6211,0,0.0249159725647895
6228,0,0.0249992336473117
6242,1,0.426312477490714
6245,0,0.0249575119037378
6262,0,0.0249575119037378
6278,0,0.0249575119037378
6293,0,0.0249575119037378
6296,0,0.340155592155911
6304,0,0.0374892166872573
6305,0,0.293916993467837
6313,0,0.0249575119037378
6331,0,0.0249575119037378
6335,1,0.226907208070227
6353,0,0.0249575119037378
6378,0,0.124537144939235
6381,0,0.110829465451272
6392,0,0.0418922875653055
6396,0,0.0912492259503084
6412,0,0.0549896491156005
6427,0,0.0249575119037378
6434,0,0.0755329508984912
6444,0,0.0249575119037378
6449,0,0.0381724106428132
6461,0,0.0249575119037378
6468,0,0.144700442517573
6475,0,0.0566977576205229
6479,0,0.0547555236695638
6481,0,0.0249575119037378
6497,0,0.0886905521746792
6504,0,0.0249992336473117
6518,0,0.0249992336473117
6528,0,0.0667767281797384
6537,0,0.0249992336473117
6551,0,0.0249992336473117
6559,0,0.0408650161591608
6574,0,0.0249992336473117
6579,0,0.0367133716623047
6601,0,0.0249992336473117
6606,0,0.0777937807290044
6615,0,0.0249992336473117
6631,0,0.0249992336473117
6645,0,0.0249992336473117
6662,0,0.0249992336473117
6673,0,0.0256477108925899
6682,0,0.0250411388921758
6686,0,0.133292950146382
6702,0,0.0249992336473117
6717,0,0.0249992336473117
6729,0,0.0458983540420876
6733,0,0.0249992336473117
6760,0,0.0249992336473117
6781,0,0.0249992336473117
6797,0,0.0250411388921758
6799,1,0.474113708353003
6819,0,0.0250411388921758
6821,0,0.094007110691393
6827,0,0.027136012265499
6838,0,0.0539278115288448
6848,0,0.0253831208092958
6854,0,0.118560800254482
6869,0,0.0250411388921758
6892,0,0.0250411388921758
6898,0,0.121310597735895
6912,0,0.0250832287419373
6918,0,0.214547524233448
6931,0,0.0971681068702678
6934,0,0.0675712006851076
6955,0,0.0250411388921758
6967,0,0.0250411388921758
6983,0,0.0250411388921758
6993,0,0.115201008364086
6999,0,0.0425731355226982
7001,0,0.065994850370837
7017,0,0.0250411388921758
7021,0,0.0414891811869634
7024,0,0.0609748036382608
7037,0,0.0393876397680072
7040,0,0.0250411388921758
7050,0,0.0250411388921758
7071,0,0.0250411388921758
7093,0,0.0783974405923221
7102,0,0.177639153102196
7104,0,0.0440602055967278
7112,0,0.0250832287419373
7120,1,0.371004176792969
7122,0,0.0408363031913252
7130,0,0.301030824845215
7136,0,0.0250832287419373
7148,0,0.163737855972536
7152,0,0.129074432225905
7158,0,0.0250832287419373
7162,0,0.0368423858343981
7180,0,0.0250832287419373
7186,0,0.056004353855255
7193,1,0.500017908699584
7198,0,0.0250832287419373
7204,0,0.0376279681060937
7216,0,0.0250832287419373
7231,0,0.0250832287419373
7244,0,0.0250832287419373
7260,0,0.0250832287419373
7273,0,0.0709606909532071
7276,0,0.0250832287419373
7288,0,0.0250832287419373
7292,0,0.0514736795561536
7294,0,0.0945004368170545
7305,0,0.0425305325085437
7313,0,0.0250832287419373
7323,1,0.716250685780349
7330,0,0.0250832287419373
7333,0,0.0562403322997837
7361,0,0.0250832287419373
7367,0,0.0450150284680861
7375,0,0.10958083002753
7384,0,0.0369838499916975
7386,0,0.025125504307192
7401,0,0.025125504307192
7405,0,0.0944359861520393
7409,0,0.0391692657815989
7416,0,0.025470530200327
7422,0,0.025125504307192
7423,0,0.0267313218244216
7435,0,0.0770351790352966
7442,0,0.0251679667055685
7449,0,0.0446111695198235
7460,0,0.0492765732766296
7462,0,0.025125504307192
7467,0,0.0415419112725476
7484,0,0.025125504307192
7500,0,0.025125504307192
7512,0,0.216835807768302
7513,1,0.582986891043007
7517,0,0.0475137222879007
7520,0,0.0251679667055685
7536,0,0.0598875254961006
7540,0,0.143214469640329
7561,0,0.0919616609741243
7572,0,0.143992310283869
7579,0,0.025125504307192
7587,1,0.205514907798383
7601,0,0.025125504307192
7606,0,0.026058235013339
7618,0,0.025125504307192
7636,0,0.025125504307192
7647,0,0.025125504307192
7661,0,0.025125504307192
7674,0,0.0739106526843128
7675,0,0.025125504307192
7691,0,0.111898463984515
7694,0,0.025125504307192
7710,0,0.0251679667055685
7726,0,0.0419716341564463
7735,0,0.0257375013026343
7745,0,0.0251679667055685
7764,0,0.0251679667055685
7772,0,0.0901736342769724
7780,0,0.0251679667055685
7795,0,0.116169842770102
7800,0,0.0251679667055685
7811,0,0.119812478471391
7830,0,0.0251679667055685
7838,0,0.125863480645778
7847,0,0.0251679667055685
7854,1,0.488766877227481
7856,1,0.195985245625841
7867,0,0.0251679667055685
7881,0,0.0251679667055685
7887,0,0.0564669854207804
7889,0,0.0417501775018627
7898,0,0.0253397072315521
7901,1,0.280376143785163
7916,0,0.0251679667055685
7937,0,0.0251679667055685
7948,0,0.0251679667055685
7960,0,0.0251679667055685
7967,0,0.135044157419071
7974,0,0.0747530108826728
7982,0,0.0251679667055685
8001,0,0.0251679667055685
8008,1,0.187160149501621
8021,1,0.204282057987285
8022,0,0.147400220537713
8039,0,0.0252106170617733
8060,0,0.0252106170617733
8076,0,0.0252106170617733
8081,0,0.0256477108925899
8092,0,0.144834607490363
8111,0,0.0252106170617733
8135,0,0.0252106170617733
8143,0,0.0451053210263033
8157,0,0.0252106170617733
8173,0,0.0252106170617733
8194,0,0.0252106170617733
8208,0,0.0252106170617733
8220,0,0.0674168420020557
8221,0,0.0499256155450638
8222,0,0.0807172545296013
8228,0,0.0407173323893863
8235,0,0.0252106170617733
8249,0,0.0252106170617733
8268,0,0.0252106170617733
8290,0,0.0252534565076366
8298,0,0.0719614573600919
8307,0,0.0252534565076366
8326,0,0.0252534565076366
8343,0,0.0252534565076366
8364,0,0.0252534565076366
8377,0,0.0252534565076366
8391,0,0.121828453652307
8405,0,0.14863074598459
8408,0,0.0471662792705358
8419,0,0.136510108103693
8429,0,0.0252534565076366
8443,0,0.0430053716313992
8444,0,0.0252534565076366
8450,0,0.127673261501756
8463,0,0.0818913966228178
8479,0,0.0252534565076366
8481,1,0.504768969036452
8496,1,1.55596495646475
8500,0,0.260128770878914
8502,0,0.0252534565076366
8516,0,0.0252534565076366
8527,0,0.0252534565076366
8538,0,0.105377774081439
8542,0,0.0252534565076366
8560,0,0.0252534565076366
8572,0,0.025470530200327
8573,0,0.0252534565076366
8592,0,0.0252534565076366
8601,1,0.438877391829493
8608,0,0.160040502352267
8613,0,0.025296486182158
8628,0,0.025296486182158
8656,0,0.0253397072315521
8666,0,0.0791415068519246
8678,0,0.025296486182158
8686,0,0.0374055336579778
8693,0,0.025296486182158
8699,0,0.0441925461246923
8700,0,0.0374144995725824
8718,0,0.0737325522850365
8720,0,0.025296486182158
8736,1,0.367211558855826
8742,0,0.025296486182158
8757,0,0.025296486182158
8769,0,0.041182011166949
8776,0,0.025296486182158
8791,0,0.025296486182158
8811,0,0.0373815372316577
8815,0,0.0375337527136657
8816,0,0.025296486182158
8839,0,0.025296486182158
8853,0,0.0653497732421233
8868,0,0.025296486182158
8879,0,0.0587935644982755
8881,0,0.0496181587868364
8883,0,0.025296486182158
8897,0,0.0443768747235801
8903,1,0.267525239010796
8915,0,0.0253397072315521
8922,0,0.0425633945706468
8929,0,0.0253397072315521
8944,0,0.0253397072315521
8957,1,0.376890137304861
8964,0,0.0253397072315521
8976,0,0.147290774401796
8985,0,0.0253397072315521
8990,0,0.0422263273586272
9005,0,0.246967828667476
9008,0,0.0253397072315521
9019,0,0.0483605172287677
9024,0,0.0253397072315521
9041,0,0.0253397072315521
9046,0,0.128995539714888
9064,0,0.0253397072315521
9080,0,0.0253397072315521
9093,0,0.0253397072315521
9104,0,0.0382706758929533
9109,0,0.0253397072315521
9120,1,0.903206032788818
9126,0,0.0253397072315521
9142,0,0.0253397072315521
9160,0,0.0923319073956649
9175,0,0.0253397072315521
9197,0,0.0253397072315521
9202,0,0.0707632272958795
9204,0,0.05042940106233
9211,0,0.0253397072315521
9232,0,0.0253397072315521
9247,0,0.038340858603726
9251,0,0.0253831208092958
9258,0,0.275123327317221
9267,0,0.0253831208092958
9274,0,0.139378980269087
9278,0,0.038261834871868
9288,0,0.0253831208092958
9303,0,0.025470530200327
9305,0,0.0253831208092958
9307,1,0.248343345749343
9322,0,0.0467702166317587
9333,0,0.0253831208092958
9348,0,0.0387063684179201
9352,0,0.0253831208092958
9365,0,0.0253831208092958
9389,0,0.0253831208092958
9394,0,0.0377741374923593
9407,0,0.0253831208092958
9420,0,0.0253831208092958
9442,0,0.0253831208092958
9443,0,0.115226673976997
9454,0,0.0602357682004357
9468,0,0.193237668200077
9479,0,0.191062819853244
9485,0,0.0253831208092958
9489,0,0.025603117509165
9494,0,0.132411416456548
9504,0,0.069589285007742
9521,0,0.0472311554704214
9525,0,0.0253831208092958
9539,0,0.0413764701811537
9554,0,0.0253831208092958
9555,1,0.235667240107291
9568,0,0.216962498885914
9572,0,0.0660703887098961
9574,0,0.0253831208092958
9593,0,0.0253831208092958
9611,0,0.025426728076174
9622,0,0.0382641131670268
9626,0,0.025426728076174
9650,0,0.0255587237300803
9651,0,0.0260117900097526
9671,0,0.025426728076174
9687,0,0.025426728076174
9704,0,0.025426728076174
9719,1,0.259496853797775
9722,0,0.025426728076174
9734,0,0.025426728076174
9756,0,0.177528819008746
9759,0,0.102506519518826
9770,0,0.025426728076174
9786,0,0.025426728076174
9793,0,0.0491800996849667
9810,0,0.177528819008746
9825,0,0.092613383154251
9826,0,0.025426728076174
9830,0,0.0956313288762819
9842,0,0.025426728076174
9848,0,0.210125424181244
9849,0,0.037810526073765
9858,0,0.025426728076174
9873,0,0.0469391003622757
9878,0,0.025426728076174
9887,0,0.0455398676014857
9895,0,0.025470530200327
9903,0,0.182292948441413
9911,0,0.025470530200327
9916,0,0.0431956804343874
9919,1,0.512335433031543
9926,0,0.0490549327551078
9927,0,0.025470530200327
9938,0,0.0474060789896819
9943,0,0.025470530200327
9958,0,0.025470530200327
9965,0,0.0950860718073554
9971,0,0.0931570089221855
9985,0,0.0427147835456172
9987,0,0.025470530200327
10002,0,0.025470530200327
10020,0,0.025470530200327
10041,0,0.025470530200327
10048,0,0.0713307692127017
10057,0,0.025470530200327
10061,1,0.531025591738516
10064,0,0.0801874772872319
10081,0,0.0549869987217585
10085,1,0.364220593449493
10096,0,0.196281809765211
10102,0,0.347629594194463
10112,0,0.025470530200327
10122,0,0.0580941628901798
10126,0,0.025470530200327
10137,0,0.0380608332794796
10145,0,0.025470530200327
10151,0,0.158269266075653
10162,0,0.025470530200327
10163,0,0.10658787650298
10178,0,0.025470530200327
10189,0,0.027187673354398
10193,0,0.161955625703589
10196,0,0.0576147915265814
10208,0,0.025470530200327
10216,0,0.0258737143405174
10220,0,0.0829960623175145
10227,0,0.0513416891805432
10235,0,0.0446051024889958
10245,0,0.025514528357298
10248,1,0.339909021627697
