"CustID","Churn (0/1)","E[X[L]|L=1]"
570,0,0.298589654152323
571,0,0.287636255247249
572,0,0.284521522534329
573,1,0.282252135278618
574,0,0.282252135278618
575,1,0.282252135278618
576,1,0.284783031286659
577,1,0.261659807760419
578,0,0.26798888425525
579,0,0.274362046008521
580,0,0.274928622652174
581,0,0.274543568558824
582,1,0.274543568558824
583,0,0.274543568558824
584,0,0.274543568558824
585,0,0.274543568558824
586,0,0.274543568558824
587,1,0.274543568558824
588,0,0.274543568558824
589,0,0.274543568558824
590,0,0.274543568558824
591,0,0.274543568558824
592,0,0.273039819280769
593,0,0.265615322426829
594,1,0.254784262333142
595,0,0.254021115869553
596,0,0.260954525259717
597,1,0.244069232448794
598,0,0.255436057741043
599,0,0.248761558313452
600,0,0.242732399340604
601,0,0.242904718650558
602,0,0.240562063695563
603,0,0.236981905911668
604,0,0.236764766454706
605,0,0.223069789805532
606,0,0.226043461894066
607,0,0.216464545773308
608,0,0.216464545773308
609,0,0.216977547646978
610,0,0.216977547646978
611,0,0.216977547646978
612,0,0.216977547646978
613,1,0.216977547646978
614,0,0.216977547646978
615,0,0.216977547646978
616,0,0.216977547646978
617,0,0.216977547646978
618,0,0.216977547646978
619,1,0.216977547646978
620,0,0.216977547646978
621,0,0.214149641220299
622,0,0.216977547646978
623,1,0.209071483157817
624,0,0.205088733034424
625,1,0.20430223061002
626,0,0.19340344347863
627,0,0.189342109712257
628,0,0.190439537817679
629,0,0.185313015646625
630,0,0.174435028829764
631,0,0.177225989291041
632,0,0.177076881617886
633,0,0.165905264875081
634,0,0.176416717559283
635,0,0.171666091534937
636,0,0.165720694700576
637,0,0.162596524999939
638,0,0.146077344441092
639,0,0.142083416929805
640,1,0.142719569042534
641,1,0.143545874902954
642,0,0.133097894338191
643,0,0.137625334009942
644,0,0.135884363736739
645,1,0.133801937345202
646,0,0.133801937345202
647,0,0.133801937345202
648,0,0.129005664989141
649,0,0.126369730484966
650,0,0.122716227700031
651,0,0.120482397543327
652,0,0.122649427193246
653,0,0.118382383227353
654,0,0.116307784549506
655,0,0.115659301772971
656,0,0.114203800159066
657,0,0.113123014983529
658,0,0.111932727902137
659,0,0.110908507342433
660,0,0.110026667135788
661,0,0.102870935709929
662,0,0.105746480924597
663,0,0.103998605206835
664,0,0.102835190018395
665,0,0.0952197689088396
666,0,0.0952197689088396
667,0,0.0952197689088396
668,1,0.0952197689088396
669,0,0.0952197689088396
670,1,0.0950189568351915
671,0,0.0927705196171321
672,0,0.093560083494625
673,0,0.0937692342028843
674,0,0.0920928579301511
675,0,0.0906616082854976
676,0,0.0914079750365162
677,0,0.0887867874205149
678,0,0.0865003793191068
679,0,0.0863091050065978
680,0,0.0812368905310153
681,1,0.0752148577496047
682,0,0.0801873545651875
683,0,0.0770826700690606
684,0,0.0765618412172426
685,0,0.0759205504074031
686,0,0.0737744875513877
687,0,0.0691524924716028
688,0,0.0693961281067669
689,0,0.0669947989231936
690,0,0.0669009686726009
691,0,0.0669009686726009
692,0,0.0669009686726009
693,0,0.0669009686726009
694,0,0.0669009686726009
695,0,0.0669009686726009
696,1,0.0620025191959291
697,0,0.0626045761890393
698,0,0.0626045761890393
699,0,0.0612564802574336
700,0,0.0587184696837576
701,0,0.0529473964797773
702,0,0.0528732404622986
703,0,0.0528732404622986
704,0,0.0528732404622986
705,0,0.0528732404622986
706,0,0.0528732404622986
707,0,0.051949202427664
708,0,0.0499995697745258
709,1,0.0496436035055944
710,0,0.0459200299607918
711,0,0.046406439678937
712,0,0.0420484745314226
713,1,0.0417363841260262
714,0,0.0405276368116814
715,0,0.0390802212112642
716,0,0.0390075363609023
717,0,0.0384986109772295
718,0,0.0356504994508528
719,0,0.0356504994508528
720,0,0.0318292007019798
721,0,0.0316176375220233
722,0,0.0307938642479191
723,0,0.0294004118893429
724,0,0.030426260726135
725,0,0.0293592348418788
726,0,0.0293592348418788
727,0,0.0303437455884554
728,0,0.0293592348418788
729,0,0.0293592348418788
730,0,0.0259672397576497
731,0,0.0259758285961604
732,0,0.0256399847730741
733,1,0.0232032198394685
734,0,0.0232032198394685
735,0,0.0232032198394685
736,0,0.0232032198394685
737,0,0.0232032198394685
738,0,0.0232032198394685
739,0,0.0232032198394685
740,0,0.0229381778683011
741,0,0.0232032198394685
742,0,0.0207496319122676
743,0,0.0189896849547692
744,0,0.0180175083908434
745,0,0.0137956523047723
746,0,0.0136579546293326
747,0,0.00353164002628406
748,0,7.27335093143355e-05
